LANGUAGE,TWEET,CREATED_AT,FAVORITE_COUNT
en,"Hi @LSBU. Remember when I emailed you 3 years ago about your new pharmacist lecturer? About how he repeatedly sexually harassed me? While at work and over text? No? 

Well he's still employed by you, and you've finally put his photo up, so let me remind you 🧵

#MeToo https://t.co/3QWLwL7WFx",2022-10-24T16:56:45.000Z,3802
en,"Hi @LSBU. Remember when I emailed you 3 years ago about your new pharmacist lecturer? About how he repeatedly sexually harassed me? While at work and over text? No? 

Well he's still employed by you, and you've finally put his photo up, so let me remind you 🧵

#MeToo https://t.co/3QWLwL7WFx",2022-10-24T16:56:45.000Z,3802
en,"#Survivors, If you’d like to share YOUR story, please follow 
@SpeakOurStories 

Speak! your #survival story and be featured 
courtesy of @SexAbuseChat &amp; @SayftyCom 
https://t.co/SgkXjpF60u

Anonymous or not - it’s up to you
Survivors of all genders welcome to submit

#CSA #MeToo https://t.co/nCH6uMeU9o",2022-10-25T18:45:15.000Z,0
en,"TOMORROW Wed. Oct. 26 at 6 pm the @AU_SOC will hold a free screening of @shesaidfilm at @americanu based on Pulitzer-prize winning journalism by @jodikantor &amp; @mega2e whose work fueled the #MeToo Movement. Register here: 
https://t.co/1sIDVJta6F #SheSaid #SheSaidFilm https://t.co/HcQwEYzO8q",2022-10-25T18:41:30.000Z,3
en,"Why, No Human rights for Muslim women, no #feminism for Muslim women, Why?
#MeToo #Metooindia
https://t.co/K81CxjEI2x",2022-10-25T18:34:21.000Z,0
en,"Hi @LSBU. Remember when I emailed you 3 years ago about your new pharmacist lecturer? About how he repeatedly sexually harassed me? While at work and over text? No? 

Well he's still employed by you, and you've finally put his photo up, so let me remind you 🧵

#MeToo https://t.co/3QWLwL7WFx",2022-10-24T16:56:45.000Z,3802
en,"“the academy is currently 66 percent male and 81 percent white”: After Hollywood’s #MeToo Reckoning, a Fear It Was Only Short-Lived - The New York Times https://t.co/6z9ZZ7bCXC",2022-10-25T18:31:02.000Z,6
en,"Hi @LSBU. Remember when I emailed you 3 years ago about your new pharmacist lecturer? About how he repeatedly sexually harassed me? While at work and over text? No? 

Well he's still employed by you, and you've finally put his photo up, so let me remind you 🧵

#MeToo https://t.co/3QWLwL7WFx",2022-10-24T16:56:45.000Z,3802
en,"Five years in, the #MeToo movement has yielded real gains in legislation and lawsuits, but work remains to be done. https://t.co/OjvAm4Ly1s",2022-10-25T18:19:00.000Z,0
en,"@ProgressiveTex When terrorists kill Americans, it’s intolerable, and we go to war. But Americans gun down Americans, Conservatives say it's good business. !&amp;$#% the victims. #MeToo #safety #2A #2ndAmendment #schools #Resist",2022-10-25T18:18:17.000Z,8
en,"Economics is in something of a #metoo moment, with a number of women coming forward (and naming names) with some very disturbing revelations of sexual harassment and sexual misconduct by senior male economists. See @jenniferdoleac's timeline for a blow-by-blow of each revelation.",2022-10-24T14:44:49.000Z,1172
en,"Dear @BeingSalmanKhan,

We demand eviction of Sajid Khan from #BiggBoss16 as the Sajid Khan faced multiple allegations of #MeToo sexual harassment in the past!!",2022-10-19T05:56:58.000Z,574
en,"If anyone has anything to say regarding the ongoing #metoo in econ, I can put u in touch with very professional investigative journalist that reached out to me. They can protect your identity and are open to chat on signal/telegram etc. They have long experience with this stuff",2022-10-24T16:59:58.000Z,57
en,I've long thought economics was overdue for a #MeToo cascade. It was hard for me not to think there was a serious amount of oppressive behavior unexposed. I'm disturbed at the revelations but glad this is finally coming to light.,2022-10-25T18:04:35.000Z,14
en,Harvey Weinstein’s Lawyers Say Everyone Had ‘Transactional Sex’ in Hollywood Before #MeToo — And Call Jennifer Siebel Newsom a ‘Bimbo’ https://t.co/bTUMw7zMUK,2022-10-25T03:18:48.000Z,1071
en,"Just discussed the current #metoo in economics with undergraduates, I think it was a productive discussion and students were interested to hear what is going on.

Thanks @jenniferdoleac, @dorotheafrenkel, and all the others who have inspired the current actions in economics",2022-10-25T17:11:06.000Z,74
en,"#RMM_SmartView / #LEARN_LAUGH / #REDPILL [#MGTOW] &gt;#SEXODUS &gt;#FEMINISM &gt;#GENDER &gt;#EQUALITY &gt;#METOO 
 
☯️&gt; The Crisis of Men and Boys ... 
 
https://t.co/YTNN3rO8n6 
 
☯️&gt; Men's Rights, Feminism, Politics [FULL DOCUMENTARY 1080p] ... 
 
https://t.co/4N6ZN3GF7N 
 
☯️&gt; #MEMES ... https://t.co/BtbvEcp5cv",2022-10-25T18:00:02.000Z,1
en,"On whose instructions bogus #MeToo articles were written about him? Why did ""Paid Media Channel"" publish those articles which hold no truth and can't be substantiated?
@ips_nupurprasad @PMOIndia @HMOIndia
Role Of Kwan InSSRCase",2022-10-25T03:28:16.000Z,6
en,"This is HORRIFIC!

In past week I have received many messages from my compatriots in Iran who have said many young women arrested during protests without hijabs have been violently sexually assaulted when taken to jail by Ayatollah regime thugs. 

Where's #MeToo crowd's outrage?",2022-10-25T17:58:40.000Z,13
en,Wondering if we're about to have a Hope Hicks #MeToo moment?,2022-10-25T17:58:37.000Z,1
en,"Hi @LSBU. Remember when I emailed you 3 years ago about your new pharmacist lecturer? About how he repeatedly sexually harassed me? While at work and over text? No? 

Well he's still employed by you, and you've finally put his photo up, so let me remind you 🧵

#MeToo https://t.co/3QWLwL7WFx",2022-10-24T16:56:45.000Z,3803
en,"@BBFollower7 #biggbosstamil6 why are the event producers not warning him or throw him out. This is a #metoo type of issue.
2 seasons back Saravanan was kicked out (rightly so) for his confessions of a past crime. Here, AK is being allowed to have a free run despite having camera evidence",2022-10-25T17:51:59.000Z,26
en,The current #metoo in economics is not only about individual cases - it is also about a structure of institutions and incentives that allows the concentration of power. For lasting change we have to work on this. What would you change? #change,2022-10-25T08:12:07.000Z,115
en,"Hi @LSBU. Remember when I emailed you 3 years ago about your new pharmacist lecturer? About how he repeatedly sexually harassed me? While at work and over text? No? 

Well he's still employed by you, and you've finally put his photo up, so let me remind you 🧵

#MeToo https://t.co/3QWLwL7WFx",2022-10-24T16:56:45.000Z,3802
en,"Gross and depressing reveals have happened throughout the country since #MeToo. But somehow our state is home to two bright lights that fell fast, then got back up and kept serving dinner. https://t.co/gmULwtJl1G",2022-10-25T17:29:59.000Z,1
en,"Hi @LSBU. Remember when I emailed you 3 years ago about your new pharmacist lecturer? About how he repeatedly sexually harassed me? While at work and over text? No? 

Well he's still employed by you, and you've finally put his photo up, so let me remind you 🧵

#MeToo https://t.co/3QWLwL7WFx",2022-10-24T16:56:45.000Z,3802
en,"Been blissfully oblivious all day but I just saw all the #EconTwitter #MeToo discussion and it’s heartbreaking. We deserve better from our institutions and our colleagues.

Sending strength and solidarity ❤️",2022-10-22T01:16:55.000Z,529
en,Since #SajidKhan is been helped so much to show him such a nice innocent man why not bring tv journalists with all the #metoo accusers and have one on one questions with sajid. Get it over with for once n all n then leave ! So real contestants can play. He n #abdu r useless #bb16,2022-10-25T17:22:54.000Z,1
en,"Of all the good things the #MeToo movement accomplished, the best one for NYC may have been replacing Leonard Lopate with Alison Stewart at WNYC. More interesting &amp; diverse guests, a more interesting &amp; engaged host, 💯 win all around.",2022-10-25T17:20:54.000Z,3
en,"#ChineseStudies Join the speaker series event #MeToo in China: Media, Activism, Patriarchy, Queer/ing Feminism and Beyond. Organized by @UTSCLanguage  &amp; sponsored by @utscarts

💠Fri Nov 18 | 12pm–2pm 
💠Venue: MW 329, UTSC and Zoom (hybrid)
💠Zoom link: https://t.co/S2McR2XH2s https://t.co/iqTLx7m3ls",2022-10-24T21:00:01.000Z,6
en,Harvey Weinstein’s Lawyers Say Everyone Had ‘Transactional Sex’ in Hollywood Before #MeToo — And Call Jennifer Siebel Newsom a ‘Bimbo’ https://t.co/bTUMw7zMUK,2022-10-25T03:18:48.000Z,1071
en,"No other book I’m more excited to read right now. Leigh’s scholarship changed my life and gave me so many tools to understand the last several years of my personal experience and our collective experiences of #metoo. Historical, intersectional, useful and so careful and clear.",2022-10-25T17:11:30.000Z,10
en,"Just discussed the current #metoo in economics with undergraduates, I think it was a productive discussion and students were interested to hear what is going on.

Thanks @jenniferdoleac, @dorotheafrenkel, and all the others who have inspired the current actions in economics",2022-10-25T17:11:06.000Z,74
en,@Dizzlediime Lmao they not gonna cancel #metoo 😂,2022-10-25T17:01:40.000Z,0
en,"Economics is in something of a #metoo moment, with a number of women coming forward (and naming names) with some very disturbing revelations of sexual harassment and sexual misconduct by senior male economists. See @jenniferdoleac's timeline for a blow-by-blow of each revelation.",2022-10-24T14:44:49.000Z,1172
en,Harvey Weinstein’s Lawyers Say Everyone Had ‘Transactional Sex’ in Hollywood Before #MeToo — And Call Jennifer Siebel Newsom a ‘Bimbo’ https://t.co/bTUMw7zMUK,2022-10-25T03:18:48.000Z,1071
en,"Economics is in something of a #metoo moment, with a number of women coming forward (and naming names) with some very disturbing revelations of sexual harassment and sexual misconduct by senior male economists. See @jenniferdoleac's timeline for a blow-by-blow of each revelation.",2022-10-24T14:44:49.000Z,1172
en,What's that in your ear and hurting you and #MeToo,2022-10-25T16:54:09.000Z,1
en,"Hi @LSBU. Remember when I emailed you 3 years ago about your new pharmacist lecturer? About how he repeatedly sexually harassed me? While at work and over text? No? 

Well he's still employed by you, and you've finally put his photo up, so let me remind you 🧵

#MeToo https://t.co/3QWLwL7WFx",2022-10-24T16:56:45.000Z,3803
en,"@LOV3JONES31 AND MIA straight up lied! NONE of the footage showed him looking at her, let alone leering! This WHOLE storyline  is an affront to the #MeToo movement by showing women who just make up lies on men for fun! #RHOP",2022-10-25T16:43:24.000Z,4
en,"Nowadays time is gold! ✨

What wastes the most of your time 🧭

#clock #timemanagement #timesup #timeshare #timekeeper #allthetime https://t.co/0Y6ZaGRR1d",2022-10-25T16:36:35.000Z,0
en,"Flashback caused by #MeToo in #EconTwitter:
I once said to a fellow Master's student ""maybe because you are a guy, you can work with him, I wouldn't, I can't"". He knew exactly what I meant and I fully believed that that's how things were and will always be....",2022-10-25T16:38:02.000Z,62
en,"Nowadays time is gold! ✨

What wastes the most of your time 🧭

#clock #timemanagement #timesup #timeshare #timekeeper #allthetime https://t.co/0Y6ZaGRR1d",2022-10-25T16:36:35.000Z,0
en,"@Annabananana47 @DragonFlySkyes @atrupar When the #Metoo movement started, I asked my Facebook female friends had been sexually assaulted in their lifetimes. Every single one of them had a story (I’ve got a couple, myself), some of them very scary.",2022-10-25T16:33:51.000Z,4
en,"NEW LEAKED TEXTS SHOW ACCUSER LIED IN THE #DrDavidSabatini @DMSabatini CASE!!!

#metoo #amberheard #johnnydepp #MIT #NYULangone #WhiteheadInstitute @WhiteheadInst @kristinknouse 

VIDEO LINK HERE: https://t.co/uEJ4MmrG9G https://t.co/38TsXarCVe",2022-10-24T15:46:21.000Z,36
en,"Economics is in something of a #metoo moment, with a number of women coming forward (and naming names) with some very disturbing revelations of sexual harassment and sexual misconduct by senior male economists. See @jenniferdoleac's timeline for a blow-by-blow of each revelation.",2022-10-24T14:44:49.000Z,1172
en,"Hi @LSBU. Remember when I emailed you 3 years ago about your new pharmacist lecturer? About how he repeatedly sexually harassed me? While at work and over text? No? 

Well he's still employed by you, and you've finally put his photo up, so let me remind you 🧵

#MeToo https://t.co/3QWLwL7WFx",2022-10-24T16:56:45.000Z,3803
en,@BartHanson Believe ALL women #metoo pound me too,2022-10-25T16:25:20.000Z,0
en,"This lady has a lot on her hands right now
-An abusive predator
-An oppressive government
-And all these others turn their backs.
@ITFTennis @ATPTour @rolandgarros @Wimbledon
@AustralianOpen @usopen
FREE PENG SHUAI!
#PengShuai #WhereIsPengShuai #Tennis #ATP #wta 
#women #MeToo https://t.co/WwUW13MBQm",2022-10-25T16:17:17.000Z,7
en,"“She Said” is about Harvey Weinstein’s serial SA. 
“The shocking story also serves as a launching pad for the #MeToo movement, shattering decades of silence around the subject of sexual assault and harassment”

💥💥Weinstein is currently on trial💥💥 

https://t.co/LrqpfTrKh3",2022-10-25T16:17:12.000Z,11
en,"Hi @LSBU. Remember when I emailed you 3 years ago about your new pharmacist lecturer? About how he repeatedly sexually harassed me? While at work and over text? No? 

Well he's still employed by you, and you've finally put his photo up, so let me remind you 🧵

#MeToo https://t.co/3QWLwL7WFx",2022-10-24T16:56:45.000Z,3803
